"From Branch","To District","To City","Charge for 1st kg","Charge per additional 1kg"
"Colombo","Gampaha","Kadangamuwa","450","100.00"
"Colombo","Gampaha","Purana Mirigama","450","100.00"
"Colombo","Gampaha","Giriulla","450","100.00"
"Colombo","Gampaha","Ku / Bopitiya","450","100.00"
"Colombo","Gampaha","Dambadeniya","450","100.00"
"Colombo","Gampaha","Siyambalawalana","450","100.00"
"Colombo","Gampaha","Narangoda","450","100.00"
"Colombo","Gampaha","Maaharagama","450","100.00"
"Colombo","Gampaha","Meddepola","450","100.00"
"Colombo","Gampaha","Marandagolla","450","100.00"
"Colombo","Gampaha","Mummana","450","100.00"
"Colombo","Gampaha","Labbala","450","100.00"
"Colombo","Gampaha","Kudagammana","450","100.00"
"Colombo","Gampaha","Elibichchiya","450","100.00"
"Colombo","Gampaha","Katukenda","450","100.00"
"Colombo","Gampaha","Ambagahahena","450","100.00"
"Colombo","Gampaha","Balawala","450","100.00"
"Colombo","Gampaha","Akaragama","450","100.00"
"Colombo","Gampaha","Tammita","450","100.00"
"Colombo","Gampaha","Kelepitimulla","450","100.00"
"Colombo","Gampaha","Welagana","450","100.00"
"Colombo","Gampaha","Kudagammana","450","100.00"
"Colombo","Gampaha","Walpita","450","100.00"
"Colombo","Gampaha","Danovita","450","100.00"
"Colombo","Gampaha","Danowita","450","100.00"
"Colombo","Gampaha","Weerasooriyakanda","450","100.00"
"Colombo","Gampaha","Debahera","450","100.00"
"Colombo","Gampaha","Haggalla","450","100.00"
"Colombo","Gampaha","Lindara","450","100.00"
"Colombo","Gampaha","Ellalamulla","450","100.00"
"Colombo","Gampaha","Neligama","450","100.00"
"Colombo","Gampaha","Meevitiya","450","100.00"
"Colombo","Gampaha","Makkanigoda","450","100.00"
"Colombo","Gampaha","Kalalpitiya","450","100.00"
"Colombo","Gampaha","Uduwaka","450","100.00"
"Colombo","Gampaha","Medagampitiya","450","100.00"
"Colombo","Gampaha","Vitanamulla","450","100.00"
"Colombo","Gampaha","Wewagedara","450","100.00"
"Colombo","Gampaha","Hapugahagedara","450","100.00"
"Colombo","Gampaha","pinnakele","450","100.00"
"Colombo","Gampaha","Bomugammana","450","100.00"
"Colombo","Gampaha","Aluthepola","450","100.00"
"Colombo","Gampaha","Assennawatta","450","100.00"
"Colombo","Gampaha","Horagasmulla","450","100.00"
"Colombo","Gampaha","Ullalapola","450","100.00"
"Colombo","Gampaha","Handurumulla","450","100.00"
"Colombo","Gampaha","Hinamulla","450","100.00"
"Colombo","Gampaha","Hiriwala","450","100.00"
"Colombo","Gampaha","Hapitigama","450","100.00"
"Colombo","Gampaha","GANEGODA","450","100.00"
"Colombo","Gampaha","Wijayarajadahana","450","100.00"
"Colombo","Gampaha","Raddalgoda","450","100.00"
"Colombo","Gampaha","Gaspe","450","100.00"
"Colombo","Gampaha","Gaspe","450","100.00"
"Colombo","Kalutara","Anguruwatota","450","100.00"
"Colombo","Kalutara","Boralugoda","450","100.00"
"Colombo","Kalutara","Dombagoda","450","100.00"
"Colombo","Kalutara","Gonapola Junction","450","100.00"
"Colombo","Kalutara","Haltota","450","100.00"
"Colombo","Kalutara","Kananwila","450","100.00"
"Colombo","Kalutara","Kandanagama","450","100.00"
"Colombo","Kalutara","Kuda Uduwa","450","100.00"
"Colombo","Kalutara","Paragastota","450","100.00"
"Colombo","Kalutara","Poruwedanda","450","100.00"
"Colombo","Kalutara","Welmilla Junction","450","100.00"
"Colombo","Kalutara","Madurawala","450","100.00"
"Colombo","Kalutara","Manana","450","100.00"
"Colombo","Kalutara","Batuwita","450","100.00"
"Colombo","Kalutara","Hengoda","450","100.00"
"Colombo","Kalutara","Ballapitiya","450","100.00"
"Colombo","Kalutara","Walpita","450","100.00"
"Colombo","Kalutara","Opalla","450","100.00"
"Colombo","Kalutara","Yala","450","100.00"
"Colombo","Kalutara","Ihala Naragala","450","100.00"
"Colombo","Kalutara","Atalugama","450","100.00"
"Colombo","Kalutara","Kidelpitiya","450","100.00"
"Colombo","Kalutara","Bandaragama","450","100.00"
"Colombo","Kalutara","Ramukkana","450","100.00"
"Colombo","Kalutara","Raigama","450","100.00"
"Colombo","Kalutara","gonapola","450","100.00"
"Colombo","Kalutara","gonapala","450","100.00"
"Colombo","Kalutara","Atulugama","450","100.00"
"Colombo","Kalutara","Bamunugama","450","100.00"
"Colombo","Kalutara","Kolamediriya","450","100.00"
"Colombo","Kalutara","Kolamadiriya","450","100.00"
"Colombo","Kalutara","Kumbuka","450","100.00"
"Colombo","Kalutara","Pokunuwita","450","100.00"
"Colombo","Kalutara","Moragahahena","450","100.00"
"Colombo","Kalutara","Millewa","450","100.00"
"Colombo","Kalutara","Horana","450","100.00"
"Colombo","Kalutara","Poruwadanda","450","100.00"
"Colombo","Kalutara","Govinna","450","100.00"
"Colombo","Kalutara","Bellapitiya","450","100.00"
"Colombo","Kalutara","Wewala","450","100.00"
"Colombo","Kalutara","Remuna","450","100.00"
"Colombo","Kalutara","Werawaththa","450","100.00"
"Colombo","Kalutara","Prabuddagama","450","100.00"
"Colombo","Kalutara","Anguruwathota","450","100.00"
"Colombo","Kalutara","Aguruwathota","450","100.00"
"Colombo","Kalutara","Uduwara","450","100.00"
"Colombo","Kalutara","Keselhenawa","450","100.00"
"Colombo","Kalutara","Wenivelpitiya","450","100.00"
"Colombo","Kalutara","Weniwalpitiya","450","100.00"
"Colombo","Kalutara","Halthota","450","100.00"
"Colombo","Kalutara","Millaniya","450","100.00"
"Colombo","Kalutara","Paragasthota","450","100.00"
"Colombo","Kalutara","welmilla","450","100.00"
"Colombo","Kalutara","walmilla","450","100.00"
"Colombo","Kalutara","Kananvila","450","100.00"
"Colombo","Kalutara","Thalagala","450","100.00"
"Colombo","Kalutara","Uduwa","450","100.00"
"Colombo","Kalutara","Koralaima","450","100.00"
"Colombo","Kalutara","Kaballagoda","450","100.00"
"Colombo","Kalutara","Perangiyawala","450","100.00"
"Colombo","Kalutara","Horagas Handiya","450","100.00"
"Colombo","Kalutara","Moragahahena","450","100.00"
"Colombo","Kalutara","BERAKATIYA","450","100.00"
"Colombo","Kalutara","BERAKATIYA","450","100.00"
"Colombo","Kalutara","BERAKATIYA","450","100.00"
"Colombo","Kalutara","BERAKATIYA","450","100.00"
"Colombo","Kalutara","Millawa","450","100.00"
"Colombo","Kalutara","Raigama","450","100.00"
"Colombo","Kalutara","Raigama North","450","100.00"
"Colombo","Kalutara","Moonagama","450","100.00"
"Colombo","Kalutara","Kirigalahena","450","100.00"
"Colombo","Kalutara","Pahala Naragala","450","100.00"
"Colombo","Kalutara","Gowinna","450","100.00"
"Colombo","Kalutara","Ratiyala","450","100.00"
"Colombo","Kalutara","Kobawaka","450","100.00"
"Colombo","Kalutara","Kirimatiwalakada","450","100.00"
"Colombo","Kalutara","Ihala Opalla","450","100.00"
"Colombo","Kalutara","Gurugoda","450","100.00"
"Colombo","Kalutara","Maputugala","450","100.00"
"Colombo","Kalutara","Halbarawa","450","100.00"
"Colombo","Kalutara","Saugas Handiya","450","100.00"
"Colombo","Kalutara","Saugas Handiya","450","100.00"
"Colombo","Kalutara","Dikhenapura","450","100.00"
"Colombo","Kalutara","Horana Town","450","100.00"
"Colombo","Kalutara","Galedandugoda","450","100.00"
"Colombo","Kalutara","Ballanthudawa","450","100.00"
"Colombo","Kalutara","Gelanigama","450","100.00"
"Colombo","Kalutara","Weedagama","450","100.00"
"Colombo","Kalutara","Baddegoda","450","100.00"
"Colombo","Kalutara","Wewita","450","100.00"
"Colombo","Kalutara","Galthude","450","100.00"
"Colombo","Kalutara","Halapitiya","450","100.00"
"Colombo","Kalutara","Kanattagoda","450","100.00"
"Colombo","Kalutara","Werawatta","450","100.00"
"Colombo","Kalutara","Batagoda","450","100.00"
"Colombo","Kalutara","Lenawara","450","100.00"
"Colombo","Kalutara","Olaboduwa","450","100.00"
"Colombo","Kalutara","munagama","450","100.00"
"Colombo","Kalutara","Baduraliya","450","100.00"
"Colombo","Kalutara","Bellana","450","100.00"
"Colombo","Kalutara","Delmella","450","100.00"
"Colombo","Kalutara","Gurulubadda","450","100.00"
"Colombo","Kalutara","Halwala","450","100.00"
"Colombo","Kalutara","Ittapana","450","100.00"
"Colombo","Kalutara","Kelinkanda","450","100.00"
"Colombo","Kalutara","Kitulgoda","450","100.00"
"Colombo","Kalutara","Mahagama","450","100.00"
"Colombo","Kalutara","Mahakalupahana","450","100.00"
"Colombo","Kalutara","Matugama","450","100.00"
"Colombo","Kalutara","Meegahatenna","450","100.00"
"Colombo","Kalutara","Molkawa","450","100.00"
"Colombo","Kalutara","Morapitiya","450","100.00"
"Colombo","Kalutara","Nawaththuduwa","450","100.00"
"Colombo","Kalutara","Pahalahewessa","450","100.00"
"Colombo","Kalutara","Paragoda","450","100.00"
"Colombo","Kalutara","Paraigama","450","100.00"
"Colombo","Kalutara","Palanda","450","100.00"
"Colombo","Kalutara","Polgampola","450","100.00"
"Colombo","Kalutara","Veyangalla","450","100.00"
"Colombo","Kalutara","Walallawita","450","100.00"
"Colombo","Kalutara","Welipenna","450","100.00"
"Colombo","Kalutara","Yagirala","450","100.00"
"Colombo","Kalutara","Yatadolawatta","450","100.00"
"Colombo","Kalutara","Agalawatta","450","100.00"
"Colombo","Kalutara","Mathugama","450","100.00"
"Colombo","Kalutara","Palindanuwara","450","100.00"
"Colombo","Kalutara","Walallavita","450","100.00"
"Colombo","Kalutara","Diyakaduwa","450","100.00"
"Colombo","Kalutara","Agalawaththa","450","100.00"
"Colombo","Kalutara","Horawala","450","100.00"
"Colombo","Kalutara","Udowita","450","100.00"
"Colombo","Kalutara","Pelawaththa","450","100.00"
"Colombo","Kalutara","Meegahathenna","450","100.00"
"Colombo","Kalutara","Yatadolawaththa","450","100.00"
"Colombo","Kalutara","Udugalkanda","450","100.00"
"Colombo","Kalutara","Pimbura","450","100.00"
"Colombo","Kalutara","Dapiligoda","450","100.00"
"Colombo","Kalutara","Thotapatha","450","100.00"
"Colombo","Kalutara","Athwelthota","450","100.00"
"Colombo","Kalutara","Malabada","450","100.00"
"Colombo","Kalutara","Panthiya","450","100.00"
"Colombo","Kalutara","Lathpandura","450","100.00"
"Colombo","Kalutara","Kithulgoda","450","100.00"
"Colombo","Kalutara","Gurulubedda","450","100.00"
"Colombo","Kalutara","Makalandawa","450","100.00"
"Colombo","Kalutara","Welmeegoda","450","100.00"
"Colombo","Kalutara","Horakandamulla","450","100.00"
"Colombo","Kalutara","nawththuduwa","450","100.00"
"Colombo","Kalutara","Aluthgamgoda","450","100.00"
"Colombo","Kalutara","Welkandala","450","100.00"
"Colombo","Kalutara","Badugama","450","100.00"
"Colombo","Kalutara","Ovitigala","450","100.00"
"Colombo","Kalutara","Polegoda","450","100.00"
"Colombo","Kalutara","Iddegoda","450","100.00"
"Colombo","Kalutara","Pahiyangala","450","100.00"
"Colombo","Kalutara","Bothalegama","450","100.00"
"Colombo","Kalutara","Hedigalla","450","100.00"
"Colombo","Kalutara","Magura","450","100.00"
"Colombo","Kalutara","Kalugala","450","100.00"
"Colombo","Kalutara","Garden Field","450","100.00"
"Colombo","Kalutara","Kovilagoda","450","100.00"
"Colombo","Kalutara","Dhiyapaththugama","450","100.00"
"Colombo","Kalutara","Kewitiyagala","450","100.00"
"Colombo","Kalutara","Bodiyakanda","450","100.00"
"Colombo","Kalutara","Ihala Neboda","450","100.00"
"Colombo","Kalutara","Niggaha","450","100.00"
"Colombo","Kalutara","Polgahakanda","450","100.00"
"Colombo","Kalutara","Bulathsinhala","450","100.00"
"Colombo","Kalutara","Bulatsinhala","450","100.00"
"Colombo","Kalutara","Iththepana","450","100.00"
"Colombo","Kalutara","pareigama","450","100.00"
"Colombo","Kalutara","Meegahathanna","450","100.00"
"Colombo","Kalutara","Awiththawa","450","100.00"
"Colombo","Kalutara","Waththawa","450","100.00"
"Colombo","Kalutara","Pibura","450","100.00"
"Colombo","Kalutara","Omaththa","450","100.00"
"Colombo","Kalutara","Egaloya","450","100.00"
"Colombo","Kalutara","Ittapana","450","100.00"
"Colombo","Kalutara","Weththewa","450","100.00"
"Colombo","Kalutara","wettewa","450","100.00"
"Colombo","Kalutara","Owitigala","450","100.00"
"Colombo","Kalutara","Egal Oya","450","100.00"
"Colombo","Kalutara","Pelenda","450","100.00"
"Colombo","Kalutara","Nauththuduwa","450","100.00"
"Colombo","Kalutara","Yatadola","450","100.00"
"Colombo","Kalutara","Keeranthidiya","450","100.00"
"Colombo","Kalutara","Eladuwa","450","100.00"
"Colombo","Kalutara","Rannagala","450","100.00"
"Colombo","Kalutara","Walipenna","450","100.00"
"Colombo","Kalutara","iththapana","450","100.00"
"Colombo","Kalutara","Uthumgama","450","100.00"
"Colombo","Kalutara","Walallawita","450","100.00"
"Colombo","Kalutara","Yagirala","450","100.00"
"Colombo","Kalutara","Galatara","450","100.00"
"Colombo","Kalutara","Walagedara","450","100.00"
"Colombo","Kalutara","Bulathsinhala","450","100.00"
"Colombo","Kalutara","Delmella","450","100.00"
"Colombo","Kalutara","Egaloya","450","100.00"
"Colombo","Kalutara","Udugalakanda","450","100.00"
"Colombo","Kalutara","Thibbottawa","450","100.00"
"Colombo","Kalutara","Athwalthota","450","100.00"
"Colombo","Kalutara","Dikhena","450","100.00"
"Colombo","Kalutara","Agalawatta","450","100.00"
"Colombo","Kalutara","Maragahadeniya","450","100.00"
"Colombo","Kalutara","Ihala Welgama","450","100.00"
"Colombo","Kalutara","Ihala Kudaligama","450","100.00"
"Colombo","Kalutara","Pahala Hewessa","450","100.00"
"Colombo","Colombo","Avissawella","450","100.00"
"Colombo","Colombo","Puwakpitiya","450","100.00"
"Colombo","Kegalle","Amitirigala","450","100.00"
"Colombo","Kegalle","Berannawa","450","100.00"
"Colombo","Kegalle","Kitulgala","450","100.00"
"Colombo","Kegalle","Malalpola","450","100.00"
"Colombo","Kegalle","Migastenna Sabara","450","100.00"
"Colombo","Kegalle","Noori","450","100.00"
"Colombo","Kegalle","Teligama","450","100.00"
"Colombo","Kegalle","Weeoya","450","100.00"
"Colombo","Kegalle","Welihelatenna","450","100.00"
"Colombo","Kegalle","Yatiyantota","450","100.00"
"Colombo","Colombo","Awissawella","450","100.00"
"Colombo","Kegalle","Migasthenna Sabara","450","100.00"
"Colombo","Kegalle","Wee oya","450","100.00"
"Colombo","Kegalle","Welihelathenna","450","100.00"
"Colombo","Kegalle","Thunkinda","450","100.00"
"Colombo","Colombo","Ukwaththa","450","100.00"
"Colombo","Kegalle","Gurugalla","450","100.00"
"Colombo","Ratnapura","AVISSAWELLA TOWN","450","100.00"
"Colombo","Kegalle","LEWANGAMA","450","100.00"
"Colombo","Kegalle","SIYABALAWALA","450","100.00"
"Colombo","Kegalle","THALAWATHTHA","450","100.00"
"Colombo","Kegalle","IBULANA","450","100.00"
"Colombo","Kegalle","GALAMUNA","450","100.00"
"Colombo","Kegalle","NIUNHELLA","450","100.00"
"Colombo","Kegalle","KOTULUGODA KANDA","450","100.00"
"Colombo","Kegalle","RATHTHAGALA","450","100.00"
"Colombo","Kegalle","KADADARA","450","100.00"
"Colombo","Kegalle","ARAPALAMULLA","450","100.00"
"Colombo","Kegalle","BOPETHTHA","450","100.00"
"Colombo","Kegalle","AGURUWELLA","450","100.00"
"Colombo","Kegalle","RUWANWELLA","450","100.00"
"Colombo","Kegalle","WARAWALA","450","100.00"
"Colombo","Kegalle","KANNATHTHOTA","450","100.00"
"Colombo","Kegalle","PARADENIYA","450","100.00"
"Colombo","Kegalle","MATHTHAMAGODA","450","100.00"
"Colombo","Kegalle","DORANUWA","450","100.00"
"Colombo","Kegalle","GAIPATHA","450","100.00"
"Colombo","Kegalle","YATANWALA","450","100.00"
"Colombo","Kegalle","MORAWATHTHA","450","100.00"
"Colombo","Kegalle","KITHULGALA","450","100.00"
"Colombo","Kegalle","THUNHIDA","450","100.00"
"Colombo","Kegalle","ENGIRIYAWATHTHA","450","100.00"
"Colombo","Kegalle","THELIGAMA","450","100.00"
"Colombo","Kegalle","GANEPALLA","450","100.00"
"Colombo","Kegalle","GONAGAMUWA","450","100.00"
"Colombo","Kegalle","MALWATHTHA","450","100.00"
"Colombo","Kegalle","KALUKOHUTHENNA","450","100.00"
"Colombo","Kegalle","YATIYANTHOTA","450","100.00"
"Colombo","Kegalle","KABULUMULLA","450","100.00"
"Colombo","Kegalle","GOMADUWA","450","100.00"
"Colombo","Kegalle","GARAGODA","450","100.00"
"Colombo","Kegalle","MEEGASTHENNA","450","100.00"
"Colombo","Kegalle","PELAMPITIYA","450","100.00"
"Colombo","Kegalle","WELIHELA THENNA","450","100.00"
"Colombo","Kegalle","HAKBELLAWAKA","450","100.00"
"Colombo","Kegalle","DEHIOVITA","450","100.00"
"Colombo","Kegalle","Dehiowita","450","100.00"
"Colombo","Kegalle","DIGALA","450","100.00"
"Colombo","Kegalle","DELOLUWA","450","100.00"
"Colombo","Kegalle","SAPUMALKANDA","450","100.00"
"Colombo","Kegalle","UDABAGE","450","100.00"
"Colombo","Kegalle","BORALANKADA","450","100.00"
"Colombo","Kegalle","WARAKATHENNA","450","100.00"
"Colombo","Kegalle","DAIGALA","450","100.00"
"Colombo","Kegalle","ELUKTHENNA","450","100.00"
"Colombo","Kegalle","DERANIYAGALA","450","100.00"
"Colombo","Kegalle","SAMANPURAGAMA","450","100.00"
"Colombo","Kegalle","NOORIYA","450","100.00"
"Colombo","Kegalle","MIYANAWITA","450","100.00"
"Colombo","Kegalle","ANHETTIGAMA","450","100.00"
"Colombo","Kegalle","KOSGAHA KANDA","450","100.00"
"Colombo","Kegalle","YATIWALA","450","100.00"
"Colombo","Kegalle","MALIBODA","450","100.00"
"Colombo","Kegalle","WELIBODA","450","100.00"
"Colombo","Kegalle","MALANDENIYA","450","100.00"
"Colombo","Kegalle","NAKKAWITA","450","100.00"
"Colombo","Kegalle","NILWALA","450","100.00"
"Colombo","Kegalle","GONAGALA","450","100.00"
"Colombo","Kegalle","WAHARAKA","450","100.00"
"Colombo","Kegalle","GONAGALDENIYA","450","100.00"
"Colombo","Kegalle","WAHAKULA","450","100.00"
"Colombo","Kegalle","AMITHIRIGALA","450","100.00"
"Colombo","Kegalle","THALDUWA","450","100.00"
"Colombo","Kegalle","IDURANA","450","100.00"
"Colombo","Kegalle","MAPITIGAMA","450","100.00"
"Colombo","Kegalle","MAHALLA","450","100.00"
"Colombo","Kegalle","migasthenna","450","100.00"
"Colombo","Kegalle","Hakabellawaka","450","100.00"
"Colombo","Kegalle","Karawanella","450","100.00"
"Colombo","Kegalle","Ihala thalduwa","450","100.00"
"Colombo","Kegalle","Karawanella","450","100.00"
"Colombo","Kegalle","Ruwanwella","450","100.00"
"Colombo","Kegalle","Kotalugodakanda","450","100.00"
"Colombo","Kegalle","Atulugama","450","100.00"
"Colombo","Kegalle","Debegama","450","100.00"
"Colombo","Kegalle","Kanangama","450","100.00"
"Colombo","Kegalle","Maniyangama","450","100.00"
"Colombo","Kegalle","Udakanugala","450","100.00"
"Colombo","Kegalle","Pallekanugala","450","100.00"
"Colombo","Kegalle","Napawala","450","100.00"
"Colombo","Kegalle","Nawata","450","100.00"
"Colombo","Kegalle","Walihelathanna","450","100.00"
"Colombo","Kegalle","Teligama","450","100.00"
"Colombo","Kegalle","Kalugohuthenna","450","100.00"
"Colombo","Kegalle","Kahanawita","450","100.00"
"Colombo","Kegalle","Uda Maliboda","450","100.00"
"Colombo","Kegalle","Rasnakkanda","450","100.00"
"Colombo","Kegalle","Wilagama","450","100.00"
"Colombo","Kegalle","Pallebage","450","100.00"
"Colombo","Kegalle","Avissawella","450","100.00"
"Colombo","Kegalle","Puwakpitiya","450","100.00"
"Colombo","Kegalle","KALUADURA","450","100.00"
"Colombo","Gampaha","Dekatana","450","100.00"
"Colombo","Gampaha","Delgoda","450","100.00"
"Colombo","Gampaha","Demalagama","450","100.00"
"Colombo","Gampaha","Kapugoda","450","100.00"
"Colombo","Gampaha","Lunugama","450","100.00"
"Colombo","Gampaha","Naranwala","450","100.00"
"Colombo","Gampaha","Siyambalape","450","100.00"
"Colombo","Gampaha","Wanaluwewa","450","100.00"
"Colombo","Gampaha","Weliveriya","450","100.00"
"Colombo","Gampaha","Mawaramandiya","450","100.00"
"Colombo","Gampaha","Udupila","450","100.00"
"Colombo","Gampaha","Meegahawaththa","450","100.00"
"Colombo","Gampaha","Akaravita","450","100.00"
"Colombo","Gampaha","Werahera","450","100.00"
"Colombo","Gampaha","Anuragoda","450","100.00"
"Colombo","Colombo","wanaluwawa","450","100.00"
"Colombo","Gampaha","Dompe","450","100.00"
"Colombo","Gampaha","Parangoda","450","100.00"
"Colombo","Gampaha","Mookalana","450","100.00"
"Colombo","Gampaha","Na gas handiya","450","100.00"
"Colombo","Gampaha","Putupagala","450","100.00"
